super_opeid,opeid,institution_name,superopeid_name,multi
2876,2876,ORANGE COUNTY COMMUNITY COLLEGE,ORANGE COUNTY COMMUNITY COLLEGE,0
2877,2877,ROCKLAND COMMUNITY COLLEGE,ROCKLAND COMMUNITY COLLEGE,0
2878,2878,SUFFOLK COUNTY COMMUNITY COLLEGE,SUFFOLK COUNTY COMMUNITY COLLEGE,0
2879,2879,SULLIVAN COUNTY COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLL,SULLIVAN COUNTY COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLL,0
2880,2880,ULSTER COUNTY COMMUNITY COLLEGE,ULSTER COUNTY COMMUNITY COLLEGE,0
2881,2881,SUNY WESTCHESTER COMMUNITY COLLEGE,SUNY WESTCHESTER COMMUNITY COLLEGE,0
2882,2882,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,0
2883,2883,UTICA COLLEGE,UTICA COLLEGE,0
2885,2885,ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,0
2889,2889,UNION COLLEGE,"UNION COLLEGE OF SCHENECTADY, NY",0
2894,2894,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,0
2895,2895,VASSAR COLLEGE,VASSAR COLLEGE,0
2899,2899,WAGNER COLLEGE,WAGNER COLLEGE,0
2901,2901,WELLS COLLEGE,WELLS COLLEGE,0
2903,2903,YESHIVA UNIVERSITY,YESHIVA UNIVERSITY,0
2905,2905,NORTH CAROLINA AGRICULTURAL & TECHNICAL STATE UNIVERSITY,NORTH CAROLINA AGRICULTURAL & TECHNICAL STATE UNIVERSITY,0
2906,2906,APPALACHIAN STATE UNIVERSITY,APPALACHIAN STATE UNIVERSITY,0
2907,2907,UNIVERSITY OF NORTH CAROLINA  ASHEVILLE,UNIVERSITY OF NORTH CAROLINA  ASHEVILLE,0
2908,2908,BARTON COLLEGE,BARTON COLLEGE,0
2910,2910,BELMONT ABBEY COLLEGE,BELMONT ABBEY COLLEGE,0
2911,2911,BENNETT COLLEGE,BENNETT COLLEGE,0
2912,2912,BREVARD COLLEGE,BREVARD COLLEGE,0
2913,2913,CAMPBELL UNIVERSITY,CAMPBELL UNIVERSITY,0
2914,2914,CATAWBA COLLEGE,CATAWBA COLLEGE,0
2915,2915,CENTRAL PIEDMONT COMMUNITY COLLEGE,CENTRAL PIEDMONT COMMUNITY COLLEGE,0
2916,2916,CHOWAN UNIVERSITY,CHOWAN UNIVERSITY,0
2917,2917,COLLEGE OF THE ALBEMARLE,COLLEGE OF THE ALBEMARLE,0
2918,2918,DAVIDSON COLLEGE,DAVIDSON COLLEGE,0
2919,2919,DAVIDSON COUNTY COMMUNITY COLLEGE,DAVIDSON COUNTY COMMUNITY COLLEGE,0
2920,2920,DUKE UNIVERSITY,DUKE UNIVERSITY,0
2923,2923,EAST CAROLINA UNIVERSITY,EAST CAROLINA UNIVERSITY,0
2926,2926,ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY STATE UNIVERSITY,0
2927,2927,ELON UNIVERSITY,ELON UNIVERSITY,0
2928,2928,FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE STATE UNIVERSITY,0
2929,2929,GARDNER - WEBB UNIVERSITY,GARDNER - WEBB UNIVERSITY,0
2930,2930,GREENSBORO COLLEGE,GREENSBORO COLLEGE,0
2931,2931,GUILFORD COLLEGE,GUILFORD COLLEGE,0
2933,2933,HIGH POINT UNIVERSITY,HIGH POINT UNIVERSITY,0
2934,2934,ISOTHERMAL COMMUNITY COLLEGE,ISOTHERMAL COMMUNITY COLLEGE,0
2936,2936,JOHNSON C SMITH UNIVERSITY,JOHNSON C SMITH UNIVERSITY,0
2937,2937,KING'S COLLEGE,KING'S COLLEGE,0
2939,2939,LEES-MCRAE COLLEGE,LEES-MCRAE COLLEGE,0
2940,2940,LENOIR COMMUNITY COLLEGE,LENOIR COMMUNITY COLLEGE,0
2941,2941,LENOIR-RHYNE UNIVERSITY,LENOIR-RHYNE UNIVERSITY,0
2942,2942,LIVINGSTONE COLLEGE,LIVINGSTONE COLLEGE,0
2943,2943,LOUISBURG COLLEGE,LOUISBURG COLLEGE,0
2944,2944,MARS HILL UNIVERSITY,MARS HILL UNIVERSITY,0
2945,2945,MEREDITH COLLEGE,MEREDITH COLLEGE,0
2946,2946,METHODIST UNIVERSITY,METHODIST UNIVERSITY,0
2947,2947,MITCHELL COMMUNITY COLLEGE,MITCHELL COMMUNITY COLLEGE,0
2949,2949,UNIVERSITY OF MOUNT OLIVE,UNIVERSITY OF MOUNT OLIVE,0
2950,2950,NORTH CAROLINA CENTRAL UNIVERSITY,NORTH CAROLINA CENTRAL UNIVERSITY,0
2951,2951,NORTH CAROLINA WESLEYAN COLLEGE,NORTH CAROLINA WESLEYAN COLLEGE,0
2953,2953,WILLIAM PEACE UNIVERSITY,WILLIAM PEACE UNIVERSITY,0
2954,2954,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,0
2955,2955,PFEIFFER UNIVERSITY,PFEIFFER UNIVERSITY,0
2957,2957,QUEENS UNIVERSITY OF CHARLOTTE,QUEENS UNIVERSITY OF CHARLOTTE,0
2958,2958,ROCKINGHAM COMMUNITY COLLEGE,ROCKINGHAM COMMUNITY COLLEGE,0
2960,2960,SALEM COLLEGE,SALEM COLLEGE,0
2961,2961,SANDHILLS COMMUNITY COLLEGE,SANDHILLS COMMUNITY COLLEGE,0
2962,2962,SHAW UNIVERSITY,SHAW UNIVERSITY,0
2964,2964,SOUTHEASTERN COMMUNITY COLLEGE,"SOUTHEASTERN COMMUNITY COLLEGE OF WHITEVILLE, NC",0
2968,2968,SAINT AUGUSTINE'S UNIVERSITY,SAINT AUGUSTINE'S UNIVERSITY,0
2970,2970,SURRY COMMUNITY COLLEGE,SURRY COMMUNITY COLLEGE,0
2972,2972,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,0
2973,2973,GASTON COLLEGE,GASTON COLLEGE,0
2974,2974,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,0
2975,2975,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,0
2976,2976,UNIVERSITY OF NORTH CAROLINA - GREENSBORO,UNIVERSITY OF NORTH CAROLINA - GREENSBORO,0
2978,2978,WAKE FOREST UNIVERSITY,WAKE FOREST UNIVERSITY,0
2979,2979,WARREN WILSON COLLEGE,WARREN WILSON COLLEGE,0
2980,2980,WAYNE COMMUNITY COLLEGE,WAYNE COMMUNITY COLLEGE,0
2981,2981,WESTERN CAROLINA UNIVERSITY,WESTERN CAROLINA UNIVERSITY,0
2982,2982,WESTERN PIEDMONT COMMUNITY COLLEGE,WESTERN PIEDMONT COMMUNITY COLLEGE,0
2983,2983,WILKES COMMUNITY COLLEGE,WILKES COMMUNITY COLLEGE,0
2984,2984,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),UNIVERSITY OF NORTH CAROLINA AT WILMINGTON ,0
2985,2985,WINGATE UNIVERSITY,WINGATE UNIVERSITY,0
2986,2986,WINSTON-SALEM STATE UNIVERSITY,WINSTON-SALEM STATE UNIVERSITY,0
2988,2988,BISMARCK STATE COLLEGE,BISMARCK STATE COLLEGE,0
2989,2989,DICKINSON STATE UNIVERSITY,DICKINSON STATE UNIVERSITY,0
2990,2990,JAMESTOWN COLLEGE,JAMESTOWN COLLEGE,0
2991,2991,LAKE REGION STATE COLLEGE,LAKE REGION STATE COLLEGE,0
2992,2992,UNIVERSITY OF MARY,UNIVERSITY OF MARY,0
2993,2993,MAYVILLE STATE UNIVERSITY,MAYVILLE STATE UNIVERSITY,0
2994,2994,MINOT STATE UNIVERSITY,MINOT STATE UNIVERSITY,0
2995,2995,DAKOTA COLLEGE AT BOTTINEAU,DAKOTA COLLEGE AT BOTTINEAU,0
2996,2996,NORTH DAKOTA STATE COLLEGE OF SCIENCE,NORTH DAKOTA STATE COLLEGE OF SCIENCE,0
2997,2997,NORTH DAKOTA STATE UNIVERSITY - MAIN CAMPUS - FARGO,NORTH DAKOTA STATE UNIVERSITY - MAIN CAMPUS - FARGO,0
3005,3005,UNIVERSITY OF NORTH DAKOTA,UNIVERSITY OF NORTH DAKOTA,0
3007,3007,WILLISTON STATE COLLEGE,WILLISTON STATE COLLEGE,0
3008,3008,VALLEY CITY STATE UNIVERSITY,VALLEY CITY STATE UNIVERSITY,0
3012,3012,ASHLAND UNIVERSITY,ASHLAND UNIVERSITY,0
3014,3014,BALDWIN WALLACE UNIVERSITY,BALDWIN WALLACE UNIVERSITY,0
3016,3016,BLUFFTON UNIVERSITY,BLUFFTON UNIVERSITY,0
3018,3018,BOWLING GREEN STATE UNIVERSITY,BOWLING GREEN STATE UNIVERSITY,0
3023,3023,CAPITAL UNIVERSITY,CAPITAL UNIVERSITY,0
3024,3024,CASE WESTERN RESERVE UNIVERSITY,CASE WESTERN RESERVE UNIVERSITY,0
3025,3025,CEDARVILLE UNIVERSITY,CEDARVILLE UNIVERSITY,0
3026,3026,CENTRAL STATE UNIVERSITY,CENTRAL STATE UNIVERSITY,0
3029,3029,CINCINNATI CHRISTIAN UNIVERSITY,CINCINNATI CHRISTIAN UNIVERSITY,0
3032,3032,CLEVELAND STATE UNIVERSITY,CLEVELAND STATE UNIVERSITY,0
3033,3033,COLLEGE OF MOUNT SAINT JOSEPH,COLLEGE OF MOUNT SAINT JOSEPH,0
3035,3035,OHIO DOMINICAN UNIVERSITY,OHIO DOMINICAN UNIVERSITY,0
3036,3036,FRANCISCAN UNIVERSITY OF STEUBENVILLE,FRANCISCAN UNIVERSITY OF STEUBENVILLE,0
3037,3037,COLLEGE OF WOOSTER (THE),COLLEGE OF WOOSTER ,0
3039,3039,COLUMBUS COLLEGE OF ART & DESIGN,COLUMBUS COLLEGE OF ART & DESIGN,0
3040,3040,CUYAHOGA COMMUNITY COLLEGE,CUYAHOGA COMMUNITY COLLEGE,0
3041,3041,DEFIANCE COLLEGE,DEFIANCE COLLEGE,0
3042,3042,DENISON UNIVERSITY,DENISON UNIVERSITY,0
3045,3045,UNIVERSITY OF FINDLAY (THE),UNIVERSITY OF FINDLAY ,0
3046,3046,FRANKLIN UNIVERSITY,FRANKLIN UNIVERSITY,0
3048,3048,HEIDELBERG UNIVERSITY,HEIDELBERG UNIVERSITY,0
3049,3049,HIRAM COLLEGE,HIRAM COLLEGE,0
3050,3050,JOHN CARROLL UNIVERSITY,JOHN CARROLL UNIVERSITY,0
3051,3051,KENT STATE UNIVERSITY,KENT STATE UNIVERSITY,0
3065,3065,KENYON COLLEGE,KENYON COLLEGE,0
3066,3066,LAKE ERIE COLLEGE,LAKE ERIE COLLEGE,0
3068,3068,LORAIN COUNTY COMMUNITY COLLEGE,LORAIN COUNTY COMMUNITY COLLEGE,0
3069,3069,LOURDES UNIVERSITY,LOURDES UNIVERSITY,0
3072,3072,MALONE UNIVERSITY,MALONE UNIVERSITY,0
3073,3073,MARIETTA COLLEGE,MARIETTA COLLEGE,0
3077,3077,MIAMI UNIVERSITY,MIAMI UNIVERSITY,0
3078,3078,WRIGHT STATE UNIVERSITY,WRIGHT STATE UNIVERSITY,0
3083,3083,UNIVERSITY OF MOUNT UNION,UNIVERSITY OF MOUNT UNION,0
3084,3084,MUSKINGUM UNIVERSITY,MUSKINGUM UNIVERSITY,0
3085,3085,NOTRE DAME COLLEGE OF OHIO,NOTRE DAME COLLEGE OF OHIO,0
3086,3086,OBERLIN COLLEGE,OBERLIN COLLEGE,0
3089,3089,OHIO NORTHERN UNIVERSITY,OHIO NORTHERN UNIVERSITY,0
3090,3090,OHIO STATE UNIVERSITY (THE),OHIO STATE UNIVERSITY ,0
3100,3100,OHIO UNIVERSITY,OHIO UNIVERSITY,0
3109,3109,OHIO WESLEYAN UNIVERSITY,OHIO WESLEYAN UNIVERSITY,0
3110,3110,OTTERBEIN UNIVERSITY,OTTERBEIN UNIVERSITY,0
3116,3116,UNIVERSITY OF RIO GRANDE,UNIVERSITY OF RIO GRANDE,0
3119,3119,SINCLAIR COMMUNITY COLLEGE,SINCLAIR COMMUNITY COLLEGE,0
3121,3121,TIFFIN UNIVERSITY,TIFFIN UNIVERSITY,0
3123,3123,UNIVERSITY OF AKRON (THE),UNIVERSITY OF AKRON ,0
3125,3125,UNIVERSITY OF CINCINNATI,UNIVERSITY OF CINCINNATI,0
3127,3127,UNIVERSITY OF DAYTON,UNIVERSITY OF DAYTON,0
3131,3131,UNIVERSITY OF TOLEDO,UNIVERSITY OF TOLEDO,0
3133,3133,URBANA UNIVERSITY,URBANA UNIVERSITY,0
3134,3134,URSULINE COLLEGE,URSULINE COLLEGE,0
3135,3135,WALSH UNIVERSITY,WALSH UNIVERSITY,0
3142,3142,WILMINGTON COLLEGE,WILMINGTON COLLEGE,0
3143,3143,WITTENBERG UNIVERSITY,WITTENBERG UNIVERSITY,0
3144,3144,XAVIER UNIVERSITY,XAVIER UNIVERSITY,0
3145,3145,YOUNGSTOWN STATE UNIVERSITY,YOUNGSTOWN STATE UNIVERSITY,0
3146,3146,WESTERN OKLAHOMA STATE COLLEGE,WESTERN OKLAHOMA STATE COLLEGE,0
3147,3147,BACONE COLLEGE,BACONE COLLEGE,0
3149,3149,SOUTHERN NAZARENE UNIVERSITY,SOUTHERN NAZARENE UNIVERSITY,0
3150,3150,CAMERON UNIVERSITY,CAMERON UNIVERSITY,0
3152,3152,UNIVERSITY OF CENTRAL OKLAHOMA,UNIVERSITY OF CENTRAL OKLAHOMA,0
3153,3153,CONNORS STATE COLLEGE,CONNORS STATE COLLEGE,0
3154,3154,EAST CENTRAL UNIVERSITY,EAST CENTRAL UNIVERSITY,0
3155,3155,EASTERN OKLAHOMA STATE COLLEGE,EASTERN OKLAHOMA STATE COLLEGE,0
3156,3156,REDLANDS COMMUNITY COLLEGE,REDLANDS COMMUNITY COLLEGE,0
3157,3157,LANGSTON UNIVERSITY,LANGSTON UNIVERSITY,0
3160,3160,NORTHEASTERN OKLAHOMA A & M COLLEGE,NORTHEASTERN OKLAHOMA A & M COLLEGE,0
3161,3161,NORTHEASTERN STATE UNIVERSITY,NORTHEASTERN STATE UNIVERSITY,0
3162,3162,NORTHERN OKLAHOMA COLLEGE,NORTHERN OKLAHOMA COLLEGE,0
3163,3163,NORTHWESTERN OKLAHOMA STATE UNIVERSITY,NORTHWESTERN OKLAHOMA STATE UNIVERSITY,0
3164,3164,OKLAHOMA BAPTIST UNIVERSITY,OKLAHOMA BAPTIST UNIVERSITY,0
3165,3165,OKLAHOMA CHRISTIAN UNIVERSITY,OKLAHOMA CHRISTIAN UNIVERSITY,0
3166,3166,OKLAHOMA CITY UNIVERSITY,OKLAHOMA CITY UNIVERSITY,0
3167,3167,UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA,UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA,0
3168,3168,ROGERS STATE UNIVERSITY,ROGERS STATE UNIVERSITY,0
3170,3170,OKLAHOMA STATE UNIVERSITY,OKLAHOMA STATE UNIVERSITY,0
3172,3172,OKLAHOMA STATE UNIVERSITY INSTITUTE OF TECHNOLOGY - OKMULGEE,OKLAHOMA STATE UNIVERSITY INSTITUTE OF TECHNOLOGY - OKMULGEE,0
3174,3174,OKLAHOMA PANHANDLE STATE UNIVERSITY,OKLAHOMA PANHANDLE STATE UNIVERSITY,0
3176,3176,CARL ALBERT STATE COLLEGE,CARL ALBERT STATE COLLEGE,0
3178,3178,SEMINOLE STATE COLLEGE,SEMINOLE STATE COLLEGE,0
3179,3179,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,0
3181,3181,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,0
3184,3184,UNIVERSITY OF OKLAHOMA,UNIVERSITY OF OKLAHOMA,0
3185,3185,UNIVERSITY OF TULSA (THE),UNIVERSITY OF TULSA ,0
3186,3186,BLUE MOUNTAIN COMMUNITY COLLEGE,BLUE MOUNTAIN COMMUNITY COLLEGE,0
3188,3188,CENTRAL OREGON COMMUNITY COLLEGE,CENTRAL OREGON COMMUNITY COLLEGE,0
3189,3189,CLATSOP COMMUNITY COLLEGE,CLATSOP COMMUNITY COLLEGE,0
3191,3191,CONCORDIA UNIVERSITY,"CONCORDIA UNIVERSITY OF PORTLAND, OR",0
3193,3193,EASTERN OREGON UNIVERSITY,EASTERN OREGON UNIVERSITY,0
3194,3194,GEORGE FOX UNIVERSITY,GEORGE FOX UNIVERSITY,0
3196,3196,LANE COMMUNITY COLLEGE,LANE COMMUNITY COLLEGE,0
3197,3197,LEWIS & CLARK COLLEGE,LEWIS & CLARK COLLEGE,0
3198,3198,LINFIELD COLLEGE,LINFIELD COLLEGE,0
3204,3204,MOUNT HOOD COMMUNITY COLLEGE,MOUNT HOOD COMMUNITY COLLEGE,0
3206,3206,MULTNOMAH UNIVERSITY,MULTNOMAH UNIVERSITY,0
3209,3209,WESTERN OREGON UNIVERSITY,WESTERN OREGON UNIVERSITY,0
3210,3210,OREGON STATE UNIVERSITY,OREGON STATE UNIVERSITY,0
3211,3211,OREGON INSTITUTE OF TECHNOLOGY,OREGON INSTITUTE OF TECHNOLOGY,0
3212,3212,PACIFIC UNIVERSITY,PACIFIC UNIVERSITY,0
3213,3213,PORTLAND COMMUNITY COLLEGE,PORTLAND COMMUNITY COLLEGE,0
3216,3216,PORTLAND STATE UNIVERSITY,PORTLAND STATE UNIVERSITY,0
3217,3217,REED COLLEGE,REED COLLEGE,0
3218,3218,CHEMEKETA COMMUNITY COLLEGE,CHEMEKETA COMMUNITY COLLEGE,0
3219,3219,SOUTHERN OREGON UNIVERSITY,SOUTHERN OREGON UNIVERSITY,0
3220,3220,SOUTHWESTERN OREGON COMMUNITY COLLEGE,SOUTHWESTERN OREGON COMMUNITY COLLEGE,0
3221,3221,TREASURE VALLEY COMMUNITY COLLEGE,TREASURE VALLEY COMMUNITY COLLEGE,0
3222,3222,UMPQUA COMMUNITY COLLEGE,UMPQUA COMMUNITY COLLEGE,0
3223,3223,UNIVERSITY OF OREGON,UNIVERSITY OF OREGON,0
3224,3224,UNIVERSITY OF PORTLAND,UNIVERSITY OF PORTLAND,0
3227,3227,WILLAMETTE UNIVERSITY,WILLAMETTE UNIVERSITY,0
3229,3229,ALBRIGHT COLLEGE,ALBRIGHT COLLEGE,0
3230,3230,ALLEGHENY COLLEGE,ALLEGHENY COLLEGE,0
3231,3231,COMMUNITY COLLEGE OF ALLEGHENY COUNTY,COMMUNITY COLLEGE OF ALLEGHENY COUNTY,0
3233,3233,ALVERNIA UNIVERSITY,ALVERNIA UNIVERSITY,0
3235,3235,ARCADIA UNIVERSITY,ARCADIA UNIVERSITY,0
3237,3237,BRYN MAWR COLLEGE,BRYN MAWR COLLEGE,0
3238,3238,BUCKNELL UNIVERSITY,BUCKNELL UNIVERSITY,0
3239,3239,BUCKS COUNTY COMMUNITY COLLEGE,BUCKS COUNTY COMMUNITY COLLEGE,0
3240,3240,BUTLER COUNTY COMMUNITY COLLEGE,"BUTLER COUNTY COMMUNITY COLLEGE OF BUTLER, PA",0
3241,3241,CABRINI COLLEGE,CABRINI COLLEGE,0
3242,3242,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,0
3243,3243,CEDAR CREST COLLEGE,CEDAR CREST COLLEGE,0
3244,3244,CHATHAM UNIVERSITY,CHATHAM UNIVERSITY,0
3245,3245,CHESTNUT HILL COLLEGE,CHESTNUT HILL COLLEGE,0
3247,3247,MISERICORDIA  UNIVERSITY,MISERICORDIA  UNIVERSITY,0
3249,3249,COMMUNITY COLLEGE OF PHILADELPHIA,COMMUNITY COLLEGE OF PHILADELPHIA,0
3252,3252,DELAWARE VALLEY COLLEGE OF SCIENCE & AGRICULTURE,DELAWARE VALLEY COLLEGE OF SCIENCE & AGRICULTURE,0
3253,3253,DICKINSON COLLEGE,DICKINSON COLLEGE,0
3258,3258,DUQUESNE UNIVERSITY OF THE HOLY SPIRIT,DUQUESNE UNIVERSITY OF THE HOLY SPIRIT,0
3259,3259,EASTERN UNIVERSITY,EASTERN UNIVERSITY,0
3262,3262,ELIZABETHTOWN COLLEGE,ELIZABETHTOWN COLLEGE,0
3265,3265,FRANKLIN & MARSHALL COLLEGE,FRANKLIN & MARSHALL COLLEGE,0
3266,3266,GANNON UNIVERSITY,GANNON UNIVERSITY,0
3267,3267,GENEVA COLLEGE,GENEVA COLLEGE,0
3268,3268,GETTYSBURG COLLEGE,GETTYSBURG COLLEGE,0
3270,3270,GWYNEDD MERCY UNIVERSITY,GWYNEDD MERCY UNIVERSITY,0
3272,3272,HARCUM COLLEGE,HARCUM COLLEGE,0
3273,3273,HARRISBURG AREA COMMUNITY COLLEGE,HARRISBURG AREA COMMUNITY COLLEGE,0
3274,3274,HAVERFORD COLLEGE,HAVERFORD COLLEGE,0
3275,3275,HOLY FAMILY UNIVERSITY,HOLY FAMILY UNIVERSITY,0
3276,3276,IMMACULATA UNIVERSITY,IMMACULATA UNIVERSITY,0
3277,3277,INDIANA UNIVERSITY OF PENNSYLVANIA,INDIANA UNIVERSITY OF PENNSYLVANIA,0
3279,3279,JUNIATA COLLEGE,JUNIATA COLLEGE,0
3280,3280,KEYSTONE COLLEGE,KEYSTONE COLLEGE,0
3282,3282,KINGS COLLEGE,"KING'S COLLEGE OF WILKES-BARRE, PA",0
3283,3283,LACKAWANNA COLLEGE,LACKAWANNA COLLEGE,0
3284,3284,LAFAYETTE COLLEGE,LAFAYETTE COLLEGE,0
3285,3285,LANCASTER BIBLE COLLEGE,LANCASTER BIBLE COLLEGE,0
3287,3287,LA SALLE UNIVERSITY,LA SALLE UNIVERSITY,0
3288,3288,LEBANON VALLEY COLLEGE,LEBANON VALLEY COLLEGE,0
3289,3289,LEHIGH UNIVERSITY,LEHIGH UNIVERSITY,0
3290,3290,LINCOLN UNIVERSITY,"LINCOLN UNIVERSITY OF LINCOLN UNIVERSITY, PA",0
3293,3293,LYCOMING COLLEGE,LYCOMING COLLEGE,0
3294,3294,MANOR COLLEGE,MANOR COLLEGE,0
3296,3296,MARYWOOD UNIVERSITY,MARYWOOD UNIVERSITY,0
3297,3297,MERCYHURST UNIVERSITY,MERCYHURST UNIVERSITY,0
3298,3298,MESSIAH COLLEGE,MESSIAH COLLEGE,0
3301,3301,MORAVIAN COLLEGE,MORAVIAN COLLEGE,0
3302,3302,MOUNT ALOYSIUS COLLEGE,MOUNT ALOYSIUS COLLEGE,0
3303,3303,CARLOW UNIVERSITY,CARLOW UNIVERSITY,0
3304,3304,MUHLENBERG COLLEGE,MUHLENBERG COLLEGE,0
3306,3306,VALLEY FORGE CHRISTIAN COLLEGE,VALLEY FORGE CHRISTIAN COLLEGE,0
3313,3313,WIDENER UNIVERSITY,WIDENER UNIVERSITY,0
3315,3315,BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,0
3316,3316,CALIFORNIA UNIVERSITY OF PENNSYLVANIA,CALIFORNIA UNIVERSITY OF PENNSYLVANIA,0
3317,3317,CHEYNEY UNIVERSITY OF PENNSYLVANIA,CHEYNEY UNIVERSITY OF PENNSYLVANIA,0
3318,3318,CLARION UNIVERSITY OF PENNSYLVANIA,CLARION UNIVERSITY OF PENNSYLVANIA,0
3320,3320,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,0
3321,3321,EDINBORO UNIVERSITY OF PENNSYLVANIA,EDINBORO UNIVERSITY OF PENNSYLVANIA,0
3322,3322,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,0
3323,3323,LOCK HAVEN UNIVERSITY OF PENNSYLVANIA,LOCK HAVEN UNIVERSITY OF PENNSYLVANIA,0
3324,3324,MANSFIELD UNIVERSITY OF PENNSYLVANIA,MANSFIELD UNIVERSITY OF PENNSYLVANIA,0
3325,3325,MILLERSVILLE UNIVERSITY OF PENNSYLVANIA,MILLERSVILLE UNIVERSITY OF PENNSYLVANIA,0
3326,3326,SHIPPENSBURG UNIVERSITY OF PENNSYLVANIA,SHIPPENSBURG UNIVERSITY OF PENNSYLVANIA,0
3327,3327,SLIPPERY ROCK UNIVERSITY,SLIPPERY ROCK UNIVERSITY,0
3328,3328,WEST CHESTER UNIVERSITY OF PENNSYLVANIA,WEST CHESTER UNIVERSITY OF PENNSYLVANIA,0
3329,3329,PENNSYLVANIA STATE UNIVERSITY (THE),PENNSYLVANIA STATE UNIVERSITY ,0
3350,3350,UNIVERSITY OF THE ARTS (THE),UNIVERSITY OF THE ARTS ,0
3351,3351,CAIRN UNIVERSITY,CAIRN UNIVERSITY,0
3353,3353,UNIVERSITY OF THE SCIENCES IN PHILADELPHIA,UNIVERSITY OF THE SCIENCES IN PHILADELPHIA,0
3354,3354,PHILADELPHIA UNIVERSITY,PHILADELPHIA UNIVERSITY,0
3357,3357,POINT PARK UNIVERSITY,POINT PARK UNIVERSITY,0
3359,3359,ROBERT MORRIS UNIVERSITY,ROBERT MORRIS UNIVERSITY,0
3362,3362,SETON HILL UNIVERSITY,SETON HILL UNIVERSITY,0
3366,3366,SAINT FRANCIS UNIVERSITY,SAINT FRANCIS UNIVERSITY,0
3367,3367,SAINT JOSEPH'S UNIVERSITY,SAINT JOSEPH'S UNIVERSITY,0
3368,3368,SAINT VINCENT COLLEGE & SEMINARY,SAINT VINCENT COLLEGE & SEMINARY,0
3369,3369,SUSQUEHANNA UNIVERSITY,SUSQUEHANNA UNIVERSITY,0
3370,3370,SWARTHMORE COLLEGE,SWARTHMORE COLLEGE,0
3371,3371,TEMPLE UNIVERSITY,TEMPLE UNIVERSITY,0
3376,3376,THIEL COLLEGE,THIEL COLLEGE,0
3378,3378,UNIVERSITY OF PENNSYLVANIA,UNIVERSITY OF PENNSYLVANIA,0
3384,3384,UNIVERSITY OF SCRANTON,UNIVERSITY OF SCRANTON,0
3385,3385,URSINUS COLLEGE,URSINUS COLLEGE,0
3388,3388,VILLANOVA UNIVERSITY,VILLANOVA UNIVERSITY,0
3389,3389,WASHINGTON AND JEFFERSON COLLEGE,WASHINGTON AND JEFFERSON COLLEGE,0
3391,3391,WAYNESBURG UNIVERSITY,WAYNESBURG UNIVERSITY,0
3392,3392,WESTMINSTER COLLEGE,"WESTMINSTER COLLEGE OF NEW WILMINGTON, PA",0
3394,3394,WILKES UNIVERSITY,WILKES UNIVERSITY,0
3395,3395,PENNSYLVANIA COLLEGE OF TECHNOLOGY,PENNSYLVANIA COLLEGE OF TECHNOLOGY,0
3399,3399,YORK COLLEGE OF PENNSYLVANIA,YORK COLLEGE OF PENNSYLVANIA,0
3401,3401,BROWN UNIVERSITY,BROWN UNIVERSITY,0
3402,3402,BRYANT UNIVERSITY,BRYANT UNIVERSITY,0
3404,3404,JOHNSON & WALES UNIVERSITY,JOHNSON & WALES UNIVERSITY,0
3406,3406,PROVIDENCE COLLEGE,PROVIDENCE COLLEGE,0
3407,3407,RHODE ISLAND COLLEGE,RHODE ISLAND COLLEGE,0
3408,3408,COMMUNITY COLLEGE OF RHODE ISLAND,COMMUNITY COLLEGE OF RHODE ISLAND,0
3409,3409,RHODE ISLAND SCHOOL OF DESIGN,RHODE ISLAND SCHOOL OF DESIGN,0
3410,3410,ROGER WILLIAMS UNIVERSITY,ROGER WILLIAMS UNIVERSITY,0
